0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,0.2695826471867716,-0.22344153222202895,-0.19750324591708057,-0.19811365403622805,-0.21905805189079644,0.28216481458655496,0.3263264408167799,-0.14148478472903342,0.4807932768768944,-0.13854042838286,0.3681212686145616,0.242698450276577,-0.13739016662057907,0.29116627212828683,-0.2972556587588941,0.4627322883409638,-0.4177087285662983
0.2695826471867716,1.0,-0.2820114562371393,-0.27337124716175587,-0.2904104742557812,-0.2617671178129384,0.36803924056785325,0.3478219141606407,-0.2699620145399836,0.5267507792283488,-0.18864822336931072,0.4317811449720667,0.2631801821373331,-0.16234591484894542,0.30036185041263225,-0.34951889507322,0.4886968022086818,-0.46592165087671383
-0.22344153222202895,-0.2820114562371393,1.0,0.25958806920519334,0.25860664778467435,0.25218294079805803,-0.2240743396240428,-0.21558407358893333,0.2542224574614524,-0.3258972714028231,0.27377583332231026,-0.2960510156208873,-0.19588889502841214,0.14995508481389502,-0.21007534244338533,0.33443564758165617,-0.40463244963060363,0.426490437757989
-0.19750324591708057,-0.27337124716175587,0.25958806920519334,1.0,0.24632423015798893,0.21711400405639214,-0.22046278287119192,-0.1721572888313366,0.25389800914318394,-0.28172264718410833,0.2505145277844518,-0.2812360102028248,-0.13996126222649055,0.23033657309221245,-0.1778331168206011,0.34054864822824954,-0.389341146387969,0.4565237695792472
-0.19811365403622805,-0.2904104742557812,0.25860664778467435,0.24632423015798893,1.0,0.24704824799085112,-0.2282799262325098,-0.18039322114792905,0.236999864522316,-0.3469730421617347,0.1799160215836515,-0.2897873188643198,-0.16017153538957457,0.18538372645907883,-0.22540110070689673,0.3132992696924102,-0.3893714272781563,0.3801961818615102
-0.21905805189079644,-0.2617671178129384,0.25218294079805803,0.21711400405639214,0.24704824799085112,1.0,-0.19160914281607463,-0.20002653900072864,0.24778773755260797,-0.30274381509342385,0.2712252635087316,-0.2988450567475715,-0.1736597702204576,0.25346632578049494,-0.2522630803269046,0.3627400130164976,-0.3743655539231343,0.42007523065701846
0.28216481458655496,0.36803924056785325,-0.2240743396240428,-0.22046278287119192,-0.2282799262325098,-0.19160914281607463,1.0,0.3011525534736755,-0.1918303398929014,0.4665221378886428,-0.1750289427080819,0.36689596400851643,0.20520459937220958,-0.1646810979032895,0.2625721706024466,-0.2706206080523781,0.44009145700577856,-0.40066541245570236
0.3263264408167799,0.3478219141606407,-0.21558407358893333,-0.1721572888313366,-0.18039322114792905,-0.20002653900072864,0.3011525534736755,1.0,-0.1771519885812469,0.4918311155813667,-0.19424293344626095,0.3564889803976182,0.2593711862962698,-0.1797241406110899,0.2931010804544125,-0.24482921157052406,0.4200913204154608,-0.3794323795518683
-0.14148478472903342,-0.2699620145399836,0.2542224574614524,0.25389800914318394,0.236999864522316,0.24778773755260797,-0.1918303398929014,-0.1771519885812469,1.0,-0.26090677804251117,0.19183943075433962,-0.19837890583293238,-0.10024761833210229,0.2016318427271713,-0.1959694341320144,0.28647583547110667,-0.3418468534764109,0.3728334026552807
0.4807932768768944,0.5267507792283488,-0.3258972714028231,-0.28172264718410833,-0.3469730421617347,-0.30274381509342385,0.4665221378886428,0.4918311155813667,-0.26090677804251117,1.0,-0.20955561744258755,0.6274555309083374,0.4348773863200192,-0.2064737011497574,0.48823587507724653,-0.4239101410600897,0.7058237265958636,-0.5749457119080296
