0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,-0.3894690842646763,0.3131323318386876,-0.32586149593731667,0.3968636910627188,0.303402579708116,-0.3175335876143497,0.3477080410164845,0.32498195926295903,-0.30729347774689303,-0.24022731844986753,0.36770148417514986,0.4937975296677834,-0.34692126266816625,-0.30797544775311675,-0.2152323024454105,-0.5252974117523871,0.5810253840938766
-0.3894690842646763,1.0,-0.265562774613164,0.4382701928623608,-0.2943095561171303,-0.2955007185035748,0.41015342524653126,-0.2848786279269185,-0.25147831990723224,0.42766634688184924,0.32028243776014864,-0.2722016735933657,-0.3247699181635328,0.43944376128852247,0.41421488784246613,0.3416533666243563,0.597420919011906,-0.5375608106677073
0.3131323318386876,-0.265562774613164,1.0,-0.178378272383176,0.22875712706768309,0.20179108297119763,-0.1846312033763031,0.25669845987029793,0.25092071040054964,-0.2181057329147355,-0.16943488767385764,0.27030960618401145,0.3151198203442457,-0.22512716761417,-0.22852275325987004,-0.14036340156738294,-0.3424900733235594,0.40262134763904545
-0.32586149593731667,0.4382701928623608,-0.178378272383176,1.0,-0.2418546785652942,-0.19047920650406677,0.3354315449564989,-0.24998403843571765,-0.23518392495382018,0.30755480738479263,0.23103260445472817,-0.22528413312183798,-0.2778723838315258,0.38009351933035607,0.3406118787734237,0.2850238360860307,0.47457336563284774,-0.44715832560351526
0.3968636910627188,-0.2943095561171303,0.22875712706768309,-0.2418546785652942,1.0,0.21602382592418545,-0.26711832952790965,0.3034695662130069,0.2881043352685666,-0.27903919143364664,-0.1652026196464895,0.21670299580714236,0.31058473379042617,-0.24131267184069707,-0.2637651256165848,-0.18691572581623753,-0.4217383705698494,0.43523547829129494
0.303402579708116,-0.2955007185035748,0.20179108297119763,-0.19047920650406677,0.21602382592418545,1.0,-0.21713737733344501,0.2512844907258832,0.23441847048800651,-0.17164489040269393,-0.137428180739587,0.24782702164065315,0.24172982689093023,-0.21930323731919238,-0.25555565247535816,-0.15642613574733077,-0.35920947533215675,0.38420801996756737
-0.3175335876143497,0.41015342524653126,-0.1846312033763031,0.3354315449564989,-0.26711832952790965,-0.21713737733344501,1.0,-0.24626188054663342,-0.18722428178174544,0.3304925289435635,0.2882272708508205,-0.2036729540268469,-0.30603397183188746,0.3641907522013005,0.347843814181967,0.3489725610071714,0.49664108541486507,-0.44931525116533405
0.3477080410164845,-0.2848786279269185,0.25669845987029793,-0.24998403843571765,0.3034695662130069,0.2512844907258832,-0.24626188054663342,1.0,0.2627562282976126,-0.22990476687667807,-0.18617955217044788,0.2919894840374582,0.34043883487400944,-0.27989930652681394,-0.24594021104277144,-0.16861255297397446,-0.41872410635931256,0.438121014613738
0.32498195926295903,-0.25147831990723224,0.25092071040054964,-0.23518392495382018,0.2881043352685666,0.23441847048800651,-0.18722428178174544,0.2627562282976126,1.0,-0.24914534212934294,-0.12423641261199633,0.23038700041292706,0.325828694535532,-0.25473542780550174,-0.2566218119606053,-0.13596125326455508,-0.35644144716836396,0.4150556082304488
-0.30729347774689303,0.42766634688184924,-0.2181057329147355,0.30755480738479263,-0.27903919143364664,-0.17164489040269393,0.3304925289435635,-0.22990476687667807,-0.24914534212934294,1.0,0.27865114617866366,-0.22087539752745833,-0.2708768355267141,0.32353613153179006,0.311724378020482,0.29876590535942327,0.4648115536846053,-0.44541544106796466
-0.24022731844986753,0.32028243776014864,-0.16943488767385764,0.23103260445472817,-0.1652026196464895,-0.137428180739587,0.2882272708508205,-0.18617955217044788,-0.12423641261199633,0.27865114617866366,1.0,-0.17343781977896508,-0.27232683712759126,0.2508906982858469,0.2555497249170248,0.24706099188896624,0.3321220346565208,-0.2767835331018069
0.36770148417514986,-0.2722016735933657,0.27030960618401145,-0.22528413312183798,0.21670299580714236,0.24782702164065315,-0.2036729540268469,0.2919894840374582,0.23038700041292706,-0.22087539752745833,-0.17343781977896508,1.0,0.31436017233535374,-0.24764602892564735,-0.21416722826814266,-0.14669262874866099,-0.3874846756580252,0.4052395012863647
0.4937975296677834,-0.3247699181635328,0.3151198203442457,-0.2778723838315258,0.31058473379042617,0.24172982689093023,-0.30603397183188746,0.34043883487400944,0.325828694535532,-0.2708768355267141,-0.27232683712759126,0.31436017233535374,1.0,-0.28004774014545647,-0.2952121245170113,-0.22125075019424167,-0.4652959336478862,0.5362622956422797
-0.34692126266816625,0.43944376128852247,-0.22512716761417,0.38009351933035607,-0.24131267184069707,-0.21930323731919238,0.3641907522013005,-0.27989930652681394,-0.25473542780550174,0.32353613153179006,0.2508906982858469,-0.24764602892564735,-0.28004774014545647,1.0,0.32431320237144556,0.32625345815415413,0.516030676807774,-0.472707589235241
-0.30797544775311675,0.41421488784246613,-0.22852275325987004,0.3406118787734237,-0.2637651256165848,-0.25555565247535816,0.347843814181967,-0.24594021104277144,-0.2566218119606053,0.311724378020482,0.2555497249170248,-0.21416722826814266,-0.2952121245170113,0.32431320237144556,1.0,0.3493768316952181,0.47803132179023433,-0.45802133919573235
-0.2152323024454105,0.3416533666243563,-0.14036340156738294,0.2850238360860307,-0.18691572581623753,-0.15642613574733077,0.3489725610071714,-0.16861255297397446,-0.13596125326455508,0.29876590535942327,0.24706099188896624,-0.14669262874866099,-0.22125075019424167,0.32625345815415413,0.3493768316952181,1.0,0.4040392809112557,-0.32528181375464976
-0.5252974117523871,0.597420919011906,-0.3424900733235594,0.47457336563284774,-0.4217383705698494,-0.35920947533215675,0.49664108541486507,-0.41872410635931256,-0.35644144716836396,0.4648115536846053,0.3321220346565208,-0.3874846756580252,-0.4652959336478862,0.516030676807774,0.47803132179023433,0.4040392809112557,1.0,-0.9330336691346912
0.5810253840938766,-0.5375608106677073,0.40262134763904545,-0.44715832560351526,0.43523547829129494,0.38420801996756737,-0.44931525116533405,0.438121014613738,0.4150556082304488,-0.44541544106796466,-0.2767835331018069,0.4052395012863647,0.5362622956422797,-0.472707589235241,-0.45802133919573235,-0.32528181375464976,-0.9330336691346912,1.0
