0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0,0.5337463639328895,0.42271752466535256,0.6373663995930022,-0.27166724024438726,-0.3048316403067174,0.46254547900828097,-0.1676438250100099,-0.34653828453720004,-0.2694457435746246,-0.2663030497111119,-0.32636325798460936,-0.24848548335420487,-0.2530648549977998,0.496132422997642,-0.3447138671245427,-0.5281879979993814,0.5857108260073787
0.5337463639328895,1.0,0.4886492175048202,0.6879630503630313,-0.28066832555785015,-0.32830102013120294,0.528301225482604,-0.25105737613567497,-0.34692320058178455,-0.23167649905140128,-0.32914319967651695,-0.39821300945263954,-0.34742416560601763,-0.2934612145504872,0.488482824866022,-0.39298117411071176,-0.5799354425602494,0.6226043233498835
0.42271752466535256,0.4886492175048202,1.0,0.6072304346690186,-0.23634522584408735,-0.2560385656174352,0.4485469376587801,-0.17370335657031227,-0.27464525481265023,-0.2264374058476873,-0.2319267155944257,-0.268288094948524,-0.26402764851799426,-0.20852549675555496,0.4692720116424085,-0.2989505120937699,-0.49466275921026476,0.5312006701178704
0.6373663995930022,0.6879630503630313,0.6072304346690186,1.0,-0.4001275097178198,-0.39696814790175683,0.6407405690569112,-0.3065752364134522,-0.442776107073468,-0.2982734178775052,-0.386414789027249,-0.43311264592302046,-0.3895375740271346,-0.3886905387748054,0.6405858960537724,-0.44250387459923024,-0.7177760477934853,0.7615308636360723
-0.27166724024438726,-0.28066832555785015,-0.23634522584408735,-0.4001275097178198,1.0,0.2759172803549005,-0.30231339779541416,0.175833347589858,0.30375785558112384,0.2023659362751229,0.22672460381389867,0.3230447762326382,0.24765954780015395,0.29773893754845765,-0.2722990922957006,0.28250064849581047,0.41473599971474345,-0.3694811223083863
-0.3048316403067174,-0.32830102013120294,-0.2560385656174352,-0.39696814790175683,0.2759172803549005,1.0,-0.27822030835590855,0.24863305768095237,0.2918583584423798,0.22390585319119824,0.2582223564180872,0.3320223928586215,0.30008433677290125,0.2514813302643874,-0.23937070479480296,0.26488866291665153,0.4249604564964102,-0.404527739181717
0.46254547900828097,0.528301225482604,0.4485469376587801,0.6407405690569112,-0.30231339779541416,-0.27822030835590855,1.0,-0.19894787615745524,-0.37410693920789734,-0.19665558873619293,-0.28092087041905656,-0.2524340118663039,-0.2672752705464675,-0.2817639335419697,0.467858199160326,-0.3277619640856837,-0.5315914327285672,0.5705821283443051
-0.1676438250100099,-0.25105737613567497,-0.17370335657031227,-0.3065752364134522,0.175833347589858,0.24863305768095237,-0.19894787615745524,1.0,0.23843409436738602,0.1830720656068643,0.23843793364682253,0.2040329024572695,0.18141350285215424,0.21723825793402665,-0.20878950662401677,0.26198938169536,0.33920092273819963,-0.27486736271058576
-0.34653828453720004,-0.34692320058178455,-0.27464525481265023,-0.442776107073468,0.30375785558112384,0.2918583584423798,-0.37410693920789734,0.23843409436738602,1.0,0.273000501796864,0.2883203770233872,0.33314711066396596,0.3374210474940968,0.2638584603487717,-0.29911697237931384,0.34970018430055677,0.5111684196716889,-0.4659405561053887
-0.2694457435746246,-0.23167649905140128,-0.2264374058476873,-0.2982734178775052,0.2023659362751229,0.22390585319119824,-0.19665558873619293,0.1830720656068643,0.273000501796864,1.0,0.20816249637458184,0.20827318914031057,0.20396156793190856,0.24622685514189852,-0.22806654431034004,0.2482663231753772,0.34901796633531346,-0.2828966223007557
